round	mode	prog_id	app	runner	prog_name	prog_type	verdict	phase	rc	errno	duration_ms	opt_sha256	insn_before	insn_after	sites_applied	summary
4	default11	113	calico/felix	calico	calico_tc_allow	sched_cls	accepted	bpfverify	0		15	cf7729c8d33f01c69e4e320a2c13ba3dcf1a6857cdcf8d3b29c0653eff9e9f9b	27	27	0	
4	default11	114	calico/felix	calico	calico_tc_deny	sched_cls	accepted	bpfverify	0		14	c2a9f7da3d35e6b8f1280f983300db4b566d18439ce015ef9708bbe4de515eee	27	27	0	
4	default11	116	calico/felix	calico	calico_tc_allow	sched_cls	accepted	bpfverify	0		92	f46a9b149f877ec79414022726d0390164fbd9428f5ba607719598242ec0466d	27	27	0	
4	default11	117	calico/felix	calico	calico_tc_deny	sched_cls	accepted	bpfverify	0		16	6b6540ad47dbe0efe86388d5ee9ba2be22bfa0962be4155836b65d318b6f8235	27	27	0	
4	default11	120	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_unwind_sto	perf_event	error	bpfopt	1		10		1634			error: map_inline requires a concrete snapshot value for map 476 key 0x00000000 at lookup pc 7: map_values snapshot missing map 476 key 00000000
4	default11	121	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_unwind_nat	perf_event	unverifiable	verifier_states	1		14		7014			create dummy BPF map id 480 type 13 key_size 8 value_size 4 max_entries 65536 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/121/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	122	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_unwind_hot	perf_event	unverifiable	verifier_states	1		8		7589			create dummy BPF map id 455 type 11 key_size 16 value_size 16 max_entries 1048576 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/122/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	123	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_unwind_per	perf_event	error	bpfopt	1		1746		7396			error: map_inline requires a concrete snapshot value for map 476 key 0x00000000 at lookup pc 7: map_values snapshot missing map 476 key 00000000
4	default11	124	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_unwind_php	perf_event	unverifiable	verifier_states	1		11		6934			create dummy BPF map id 455 type 11 key_size 16 value_size 16 max_entries 1048576 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/124/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	125	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_unwind_pyt	perf_event	error	bpfopt	1		160		5869			error: map_inline requires a concrete snapshot value for map 476 key 0x00000000 at lookup pc 7: map_values snapshot missing map 476 key 00000000
4	default11	126	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_unwind_rub	perf_event	error	bpfopt	1		1533		5178			error: map_inline requires a concrete snapshot value for map 476 key 0x00000000 at lookup pc 7: map_values snapshot missing map 476 key 00000000
4	default11	127	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_unwind_v8	perf_event	unverifiable	verifier_states	1		13		7860			create dummy BPF map id 455 type 11 key_size 16 value_size 16 max_entries 1048576 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/127/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	128	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_unwind_dot	perf_event	unverifiable	verifier_states	1		10		7584			create dummy BPF map id 455 type 11 key_size 16 value_size 16 max_entries 1048576 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/128/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	129	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_go_labels	perf_event	error	bpfopt	1		11		679			error: map_inline requires a concrete snapshot value for map 476 key 0x00000000 at lookup pc 7: map_values snapshot missing map 476 key 00000000
4	default11	130	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	perf_unwind_bea	perf_event	error	bpfopt	1		1		242			error: map_inline requires a concrete snapshot value for map 476 key 0x00000000 at lookup pc 7: map_values snapshot missing map 476 key 00000000
4	default11	131	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	tracepoint__sch	tracepoint	unverifiable	verifier_states	1		10		283			create dummy BPF map id 455 type 11 key_size 16 value_size 16 max_entries 1048576 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/131/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	132	otelcol-ebpf-profiler/profiling	otelcol-ebpf-profiler	native_tracer_e	perf_event	unverifiable	verifier_states	1		11		1315			create dummy BPF map id 455 type 11 key_size 16 value_size 16 max_entries 1048576 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/132/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	140	cilium/agent	cilium	dump_bpf_map	tracing	unverifiable	verifier_states	1		13		35			processed 0 insns (limit 1000000) max_states_per_insn 0 total_states 0 peak_states 0 mark_read 0
4	default11	141	cilium/agent	cilium	dump_bpf_prog	tracing	unverifiable	verifier_states	1		15		65			processed 0 insns (limit 1000000) max_states_per_insn 0 total_states 0 peak_states 0 mark_read 0
4	default11	213	cilium/agent	cilium	tail_handle_ipv	sched_cls	unverifiable	verifier_states	1		9		227			create dummy BPF map id 549 type 11 key_size 24 value_size 24 max_entries 512000 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/213/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	214	cilium/agent	cilium	tail_drop_notif	sched_cls	unverifiable	verifier_states	1		14		96			  1: .1..4..... (61) r2 = *(u32 *)(r1 +56) |   2: .12.4..... (63) *(u32 *)(r10 -56) = r2 |   7: .1........ (bf) r6 = r1 |   9: .1....6... (63) *(u32 *)(r10 -48) = r1 |  10: ......6... (bf) r2 = r10 |  12: ..2...6... (18) r1 = 0xdeadc0de |  14: .12...6... (85) call bpf_map_lookup_elem#1 |  16: 0...4.6... (15) if r0 == 0x0 goto pc+1
4	default11	215	cilium/agent	cilium	cil_host_policy	sched_cls	error	bpfopt	1		1		2			error: map-inline requires --map-values and --map-ids
4	default11	217	cilium/agent	cilium	cil_from_host	sched_cls	unverifiable	verifier_states	1		8		1194			create dummy BPF map id 549 type 11 key_size 24 value_size 24 max_entries 512000 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/217/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	218	cilium/agent	cilium	tail_handle_ipv	sched_cls	accepted	bpfverify	0		18	652f9e49b97e71610a9305eace18b6a4262d6bd19ab2470d419d23854e6b2015	70	70	0	
4	default11	219	cilium/agent	cilium	cil_to_host	sched_cls	unverifiable	verifier_states	1		13		352			  0: .1........ (bf) r6 = r1 |   2: ......6..9 (18) r1 = 0xffff8c18c40f9d51 |   4: .1....6..9 (71) r1 = *(u8 *)(r1 +0) |   6: ......6..9 (18) r1 = 0xdeadc0de |   8: .1....6..9 (71) r8 = *(u8 *)(r1 +0) |   9: ......6.89 (18) r1 = 0xdeadc0de |  11: .1....6.89 (71) r3 = *(u8 *)(r1 +0) |  13: ..23..6.89 (61) r1 = *(u32 *)(r6 +76)
4	default11	221	cilium/agent	cilium	tail_handle_ipv	sched_cls	accepted	bpfverify	0		17	d58682d0e094b2cdea840441700d8bdf93da28395d9ff0cf333fbbedf9e25356	70	70	0	
4	default11	222	cilium/agent	cilium	tail_drop_notif	sched_cls	unverifiable	verifier_states	1		12		96			  1: .1..4..... (61) r2 = *(u32 *)(r1 +56) |   2: .12.4..... (63) *(u32 *)(r10 -56) = r2 |   7: .1........ (bf) r6 = r1 |   9: .1....6... (63) *(u32 *)(r10 -48) = r1 |  10: ......6... (bf) r2 = r10 |  12: ..2...6... (18) r1 = 0xdeadc0de |  14: .12...6... (85) call bpf_map_lookup_elem#1 |  16: 0...4.6... (15) if r0 == 0x0 goto pc+1
4	default11	225	cilium/agent	cilium	tail_handle_ipv	sched_cls	unverifiable	verifier_states	1		8		227			create dummy BPF map id 549 type 11 key_size 24 value_size 24 max_entries 512000 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/225/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	226	cilium/agent	cilium	cil_to_host	sched_cls	unverifiable	verifier_states	1		13		352			  0: .1........ (bf) r6 = r1 |   2: ......6..9 (18) r1 = 0xffff8c186ead0551 |   4: .1....6..9 (71) r1 = *(u8 *)(r1 +0) |   6: ......6..9 (18) r1 = 0xdeadc0de |   8: .1....6..9 (71) r8 = *(u8 *)(r1 +0) |   9: ......6.89 (18) r1 = 0xdeadc0de |  11: .1....6.89 (71) r3 = *(u8 *)(r1 +0) |  13: ..23..6.89 (61) r1 = *(u32 *)(r6 +76)
4	default11	231	cilium/agent	cilium	tail_handle_ipv	sched_cls	accepted	bpfverify	0		15	e90e921a70bc36e47641d49e4e02953c87b62d939b1cdbf705eb86ede10d9b96	70	70	0	
4	default11	232	cilium/agent	cilium	tail_handle_ipv	sched_cls	unverifiable	verifier_states	1		10		227			create dummy BPF map id 549 type 11 key_size 24 value_size 24 max_entries 512000 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/232/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	233	cilium/agent	cilium	tail_drop_notif	sched_cls	unverifiable	verifier_states	1		13		96			  1: .1..4..... (61) r2 = *(u32 *)(r1 +56) |   2: .12.4..... (63) *(u32 *)(r10 -56) = r2 |   7: .1........ (bf) r6 = r1 |   9: .1....6... (63) *(u32 *)(r10 -48) = r1 |  10: ......6... (bf) r2 = r10 |  12: ..2...6... (18) r1 = 0xdeadc0de |  14: .12...6... (85) call bpf_map_lookup_elem#1 |  16: 0...4.6... (15) if r0 == 0x0 goto pc+1
4	default11	236	cilium/agent	cilium	cil_from_netdev	sched_cls	unverifiable	verifier_states	1		8		1110			create dummy BPF map id 549 type 11 key_size 24 value_size 24 max_entries 512000 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/236/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	251	tetragon/observer	tetragon	event_exit_acct	kprobe	error	bpfopt	1		1		177			error: map_inline requires a concrete snapshot value for map 628 key 0x00000000 at lookup pc 56: map_values snapshot missing map 628 key 00000000
4	default11	253	tetragon/observer	tetragon	event_wake_up_n	kprobe	error	bpfopt	1		26		1365			error: map_inline requires a concrete snapshot value for map 628 key 0x00000000 at lookup pc 924: map_values snapshot missing map 628 key 00000000
4	default11	254	tetragon/observer	tetragon	execve_rate	tracepoint	error	bpfopt	1		1		241			error: map_inline requires a concrete snapshot value for map 761 key 0x00000000 at lookup pc 7: map_values snapshot missing map 761 key 00000000
4	default11	255	tetragon/observer	tetragon	execve_send	tracepoint	unverifiable	verifier_states	1		27		936			  0: .1........ (bf) r6 = r1 |   2: ......67.. (63) *(u32 *)(r10 -88) = r7 |   3: ......67.. (bf) r2 = r10 |   5: ..2...67.. (18) r1 = 0xffff8c1df9027000 |   7: .12...67.. (85) call bpf_map_lookup_elem#1 |   8: 0.....67.. (15) if r0 == 0x0 goto pc+809 |   9: 0.....67.. (7b) *(u64 *)(r10 -120) = r6 |  10: 0......7.. (bf) r8 = r0
4	default11	256	tetragon/observer	tetragon	event_execve	tracepoint	unverifiable	verifier_states	1		18		2468			processed 0 insns (limit 1000000) max_states_per_insn 0 total_states 0 peak_states 0 mark_read 0
4	default11	257	tetragon/observer	tetragon	tg_kp_bprm_comm	kprobe	accepted	bpfverify	0		22	a4037659ffb4953f1b42927b578a1a67ac79737c1f73ba54b39fd1b3ee634f6e	292	292	0	
4	default11	258	tetragon/observer	tetragon	execve_map_upda	socket_filter	unverifiable	verifier_states	1		18		55			processed 0 insns (limit 1000000) max_states_per_insn 0 total_states 0 peak_states 0 mark_read 0
4	default11	261	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 890 key 0x00000000 at lookup pc 7: map_values snapshot missing map 890 key 00000000
4	default11	262	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		14		2174			create dummy BPF map id 888 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/262/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	263	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		10		400			create dummy BPF map id 986 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/263/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	264	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		15		1021			error: map_inline requires a concrete snapshot value for map 890 key 0x00000000 at lookup pc 7: map_values snapshot missing map 890 key 00000000
4	default11	265	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	4144dea16b560d8f4fea34ee04b5488e150b123f569b53d3cf6f7bb5b9ead165	255	246	7	
4	default11	266	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		19		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c18861c2a00 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	267	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		8		2109			create dummy BPF map id 860 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/267/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	268	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		19		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c18503e9600 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	269	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 890 key 0x00000000 at lookup pc 7: map_values snapshot missing map 890 key 00000000
4	default11	270	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		10		400			create dummy BPF map id 1018 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/270/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	271	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		19	dbddf624cb51de98ad18c6f3f03e7a692bdca136e3d01e4c45d4e2a6a9f7b186	255	246	7	
4	default11	272	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		8		2109			create dummy BPF map id 906 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/272/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	273	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 890 key 0x00000000 at lookup pc 7: map_values snapshot missing map 890 key 00000000
4	default11	274	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		12		2174			create dummy BPF map id 934 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/274/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	275	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		15		1021			error: map_inline requires a concrete snapshot value for map 890 key 0x00000000 at lookup pc 7: map_values snapshot missing map 890 key 00000000
4	default11	276	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		12		2109			create dummy BPF map id 946 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/276/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	277	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		15		2174			create dummy BPF map id 974 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/277/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	278	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		21		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c18503ea200 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	279	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		11		400			create dummy BPF map id 1054 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/279/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	280	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 890 key 0x00000000 at lookup pc 7: map_values snapshot missing map 890 key 00000000
4	default11	281	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		16	96e578cd5890a204fe6b5e3abcc59bcd0c96e50e4615ddd3d050a83b33d54ba3	255	246	7	
4	default11	282	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		20		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c2153543600 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	283	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1095 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1095 key 00000000
4	default11	284	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		2109			create dummy BPF map id 1065 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/284/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	285	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		15		1021			error: map_inline requires a concrete snapshot value for map 1095 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1095 key 00000000
4	default11	286	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		10		400			create dummy BPF map id 1241 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/286/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	287	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		12		2174			create dummy BPF map id 1093 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/287/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	288	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	d42008e3ba5d8ed3e69321d44473bcdcdd8c06caabb6e4beda44864933c8c54c	255	246	7	
4	default11	289	tetragon/observer	tetragon	generic_retkpro	kprobe	unverifiable	verifier_states	1		8		2084			create dummy BPF map id 1111 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/289/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	290	tetragon/observer	tetragon	generic_retkpro	kprobe	error	bpfopt	1		16		771			error: map_inline requires a concrete snapshot value for map 1095 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1095 key 00000000
4	default11	291	tetragon/observer	tetragon	generic_retkpro	kprobe	unverifiable	verifier_states	1		206		3041			  0: .1........ (bf) r9 = r1 |   1: .........9 (79) r1 = *(u64 *)(r9 +80) |   2: .1.......9 (7b) *(u64 *)(r10 -128) = r1 |   4: ......6..9 (63) *(u32 *)(r10 -132) = r6 |   5: ......6..9 (bf) r2 = r10 |   7: ..2...6..9 (18) r1 = 0xffff8c1df9024800 |   9: .12...6..9 (85) call bpf_map_lookup_elem#1 |  10: 0.....6..9 (bf) r8 = r0
4	default11	292	tetragon/observer	tetragon	generic_retkpro	kprobe	error	bpfopt	1		1		128			error: map_inline requires a concrete snapshot value for map 1095 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1095 key 00000000
4	default11	293	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		400			create dummy BPF map id 1282 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/293/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	294	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		18	b45d8a148e6d285976bd62d9b075cf502b37b5fd90c02ca9fb5a5020c5b824ca	255	246	7	
4	default11	295	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1095 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1095 key 00000000
4	default11	296	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		19		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c2c090e0e00 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	297	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		8		2109			create dummy BPF map id 1146 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/297/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	298	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 1095 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1095 key 00000000
4	default11	299	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		16		2174			create dummy BPF map id 1174 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/299/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	300	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		14		2174			create dummy BPF map id 1214 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/300/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	301	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		2109			create dummy BPF map id 1186 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/301/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	302	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		1		380			error: map_inline requires a concrete snapshot value for map 1095 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1095 key 00000000
4	default11	303	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		18	587468271155f0aca65ca951991dc5504144a87c233f55b741b1ed6760b24d81	255	246	7	
4	default11	304	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		19		3582			  0: .1........ (bf) r9 = r1 |   1: .........9 (b7) r1 = 0 |   2: .1.......9 (63) *(u32 *)(r10 -172) = r1 |   3: .........9 (bf) r2 = r10 |   5: ..2......9 (18) r1 = 0xffff8c2c090e1400 |   7: .12......9 (85) call bpf_map_lookup_elem#1 |   8: 0........9 (bf) r7 = r0 |  13: .......789 (61) r1 = *(u32 *)(r7 +4)
4	default11	305	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		9		400			create dummy BPF map id 1316 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/305/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	306	tetragon/observer	tetragon	generic_kprobe_	kprobe	error	bpfopt	1		16		1021			error: map_inline requires a concrete snapshot value for map 1095 key 0x00000000 at lookup pc 7: map_values snapshot missing map 1095 key 00000000
4	default11	307	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		11		2109			create dummy BPF map id 1343 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/307/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
4	default11	308	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	verifier_states	1		8		400			create dummy BPF map id 1628 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/308/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
